"effect","term","estimate","std.error","statistic","df","p.value"
"fixed","(Intercept)",0.036707152496625,0.0269416170027028,1.36247028131023,6.83430995929055,0.21624333786832
"fixed","SourceAssemblyAI",0.0673414304993256,0.0197844087584166,3.4037625951636,32.0000060262097,0.00180456878345398
"fixed","SourceAWS",0.0207827260458843,0.0197844087584166,1.05045979890822,32.0000060266978,0.30137548739479
"fixed","SourceCrisperWhisper",0.0260458839406211,0.0197844087584166,1.31648533239795,32.0000060278095,0.197362977346071
"fixed","SourceGoogle",-0.0107962213225368,0.0197844087584166,-0.545693402030217,32.0000060270096,0.589060867019027
"fixed","SourceMeta",0.0931174089068829,0.0197844087584166,4.70660559251078,32.000006027011,4.65294264268906e-05
"fixed","SourceMicrosoft",0.0674763832658573,0.0197844087584166,3.41058376268897,32.0000060272762,0.00177187928360503
"fixed","SourceNemo",0.046828609986505,0.0197844087584166,2.36694513130615,32.0000060270123,0.0241517052999937
"fixed","SourceWhisper",0.0727395411605941,0.0197844087584166,3.67660929617871,32.0000060280761,0.000860535203145792
